model,seq_len,layer,head,tail_window,sink_share_first_1,sink_share_first_4,sink_share_first_8,uniform_first_1,uniform_first_4,uniform_first_8,boost_first_1,boost_first_4,boost_first_8,peak_key_pos,peak_key_mass,top1_first4_query_frac,top1_first8_query_frac
gpt2-medium,64,1,5,64,0.08982282876968384,0.22965294122695923,0.386674702167511,0.07412329537040264,0.22878484814827724,0.3782542201060783,1.2118029604705083,1.0037943643808063,1.0222614358646713,0,0.08982282876968384,0.109375,0.578125
gpt2-medium,64,1,6,64,0.12149858474731445,0.28821635246276855,0.4536781311035156,0.07412329537040264,0.22878484814827724,0.3782542201060783,1.6391417049143866,1.259770281098219,1.1994000515745344,0,0.12149858474731445,0.75,0.921875
gpt2-medium,64,1,7,64,0.1445341408252716,0.20219966769218445,0.264335036277771,0.07412329537040264,0.22878484814827724,0.3782542201060783,1.949915206859299,0.8837983342373148,0.6988290473101408,0,0.1445341408252716,0.265625,0.265625
gpt2-medium,64,1,8,64,0.5603904724121094,0.6858013868331909,0.7478485107421875,0.07412329537040264,0.22878484814827724,0.3782542201060783,7.560247687474951,2.9975821929812314,1.977105531122586,0,0.5603904724121094,1.0,1.0
gpt2-medium,64,1,9,64,0.26433372497558594,0.32567691802978516,0.42885056138038635,0.07412329537040264,0.22878484814827724,0.3782542201060783,3.5661356346163493,1.42350737238819,1.133762793869474,0,0.26433372497558594,0.859375,0.859375
gpt2-medium,64,1,10,64,0.45513391494750977,0.49136221408843994,0.5325658321380615,0.07412329537040264,0.22878484814827724,0.3782542201060783,6.140227747203537,2.1477043522129766,1.4079574102007582,0,0.45513391494750977,1.0,1.0
gpt2-medium,64,1,11,64,0.24156248569488525,0.3460628390312195,0.45078012347221375,0.07412329537040264,0.22878484814827724,0.3782542201060783,3.2589280399335956,1.512612578289859,1.1917385174071453,0,0.24156248569488525,0.765625,0.765625
gpt2-medium,64,1,12,64,0.25606250762939453,0.3544372022151947,0.46177247166633606,0.07412329537040264,0.22878484814827724,0.3782542201060783,3.454548348799398,1.5492162399910383,1.2207992591248176,0,0.25606250762939453,0.8125,0.8125
gpt2-medium,64,1,13,64,0.27648019790649414,0.3898541331291199,0.5176751017570496,0.07412329537040264,0.22878484814827724,0.3782542201060783,3.7300041306163028,1.704020770101228,1.368590419458828,0,0.27648019790649414,0.90625,0.921875
gpt2-medium,64,1,14,64,0.11039900779724121,0.18387731909751892,0.2789067327976227,0.07412329537040264,0.22878484814827724,0.3782542201060783,1.4893969196264771,0.8037128358183344,0.7373526003739115,0,0.11039900779724121,0.078125,0.125
